Flow ID, Source IP, Source Port, Destination IP, Protocol, Timestamp, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets,Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Label
192.168.10.25-172.16.0.1-41136-80-17,192.168.10.25,41136,172.16.0.1,17,3/7/2017 8:03:04,80,1350329,7868,38,3658.1400252270746,73773.03490146456,81.48530259508891,40.77910466019385,132.89190565924244,314.76861805397164,293.8492730838132,58.2462437074063,332.48521373834393,205.56748146927978,46231412.74107292,465273.00531426765,0,1,0,0,1,0,2203247.7499058447,1796507.1264244828,3907379.669123313,5818.199898537513,4714654.663541357,2656306.54557937,7260212.108732702,76296.63561509273,2058230.5145037705,390086.3438020349,1371931.0868196543,1946.2485279623243,3.993334997149911,745.8630194697405,369.07057869241476,469.04226481545356,DDoS
192.168.10.14-172.16.0.1-64613-443-6,192.168.10.14,64613,172.16.0.1,6,3/7/2017 12:01:25,443,27201429,30,14,4459.342337117228,13266.567106688943,1397.0799332208949,35.78789361932792,697.9582840832796,101.30928585209364,1373.7290758007864,40.131229988271954,350.3945910074864,463.5834026305036,464255.03500283795,10245.852116326048,0,0,0,1,0,0,2322.2111102022545,337860.08251170197,7503376.783572105,23797.29809251976,2566472.1421727617,2008898.6303900764,1323562.7463257094,49574.808438206295,2867178.245500963,1034895.6668968747,1212642.1325197213,21825.372016049438,0.3716801811531384,667.8761358945726,222.54611909630657,198.4490040273686,BENIGN
192.168.10.15-172.16.0.1-10254-8080-17,192.168.10.15,10254,172.16.0.1,17,3/7/2017 10:55:37,8080,68487095,3,6,21557.987211418065,28476.062413252035,79.35018356711609,45.173864219255975,511.53655489977035,416.00021012729195,597.5393668234127,53.418181917281906,695.7629628951097,452.52139666380384,740916.459194845,24982.915322213008,0,0,0,0,0,0,3195312.324623336,2634544.4506013836,8942662.31511793,58899.30765050947,4136613.9122244716,307013.8833284144,1933853.943727788,51942.44901134486,4868391.954148849,514858.862143452,5461250.717948194,73454.79714106575,2.4565292441991913,731.2285280732754,454.87056544757075,175.3983856619063,BENIGN
192.168.10.12-172.16.0.1-56603-22-6,192.168.10.12,56603,172.16.0.1,6,3/7/2017 11:55:52,22,91473641,21,26,1457.84778090986,22890.82897635203,1125.4068402533596,95.97673843710531,17.1890118689802,392.8038429573898,882.9173879094238,71.9182928179578,321.51689978008,340.3726552691512,994467.6914736253,22678.686111540064,0,1,0,0,1,0,2591386.876251022,2422816.987630967,8601010.575324595,1546.182755445169,3822680.1530365446,1128350.493474766,1436294.7705650697,65891.05415394952,854701.3320196035,671724.6389949676,3493038.142315342,67388.30369652595,0.430945642000094,393.3567678835028,655.0880260368165,274.53037359657964,BENIGN
192.168.10.5-205.174.165.68-27561-25-6,192.168.10.5,27561,205.174.165.68,6,3/7/2017 16:28:59,25,9779395,34,11,3637.664013244968,57061.82654108411,491.0888176545541,39.793044305530586,342.5442916618456,297.0855830419481,59.1522256753565,59.06327108611129,579.4281680986024,134.2587405265092,429961.07506332535,30448.063292301307,0,0,0,0,0,0,4254362.297463478,2395155.2964876075,9513999.864843974,69179.32683947444,1148995.3347412334,2525291.6636083047,4331508.724019626,71918.89405118144,3583755.295403541,752313.9083540712,9690656.162192494,64837.06543593717,1.4906863451932058,605.5976326593827,634.6016492811481,457.2974788707064,BENIGN
192.168.10.14-205.174.165.68-30637-80-17,192.168.10.14,30637,205.174.165.68,17,3/7/2017 9:41:05,80,93318950,42,28,4583.285509399271,92364.9364553707,352.92138414676543,54.39689040307203,335.6843780195127,238.8007163852034,808.905151886202,97.21095834428574,140.07077753293075,466.9521809204775,452006.4165808263,19022.41475144324,0,0,0,0,1,0,1922372.0037183457,449751.23979949416,6236412.493481698,91531.82762597842,2529027.48052873,2155619.2303935722,1539153.2210294157,83408.8095497247,1600581.3895209453,1730412.8228758331,4939071.610137217,74976.44799812132,3.9526400582233685,532.140667127474,511.17204981513373,0.490969411620773,BENIGN
192.168.10.14-172.16.0.1-44511-53-17,192.168.10.14,44511,172.16.0.1,17,3/7/2017 11:23:03,53,51128792,47,39,16593.846561615323,45663.5449597191,57.47369338535668,67.30112442733756,125.93974515570555,449.8833773351091,263.8608117965505,74.64727933900913,639.3611992217375,134.1612199366306,182556.04009502268,26179.243770678844,1,1,0,0,1,0,4132342.1081612473,1834162.2567362457,1856888.8782189197,24662.479485533397,4758199.27204765,2050576.7658211985,7393605.230454593,84674.31162987088,3947675.466216555,2490925.107889761,2221971.516779968,94060.52246285065,2.7309104412970946,901.517889825785,429.4458530910479,77.32695903733034,BENIGN
192.168.10.15-172.16.0.5-35957-25-17,192.168.10.15,35957,172.16.0.5,17,3/7/2017 12:05:43,25,64867809,12,21,19453.826609134423,96862.79935795342,257.7857830038451,94.60647373581249,166.23909511603952,347.29883902620685,514.987567772056,60.793757276000505,514.8281065936305,51.11036160421983,860450.2006726657,46978.97192257689,0,1,0,0,0,0,4758141.772665859,1468896.3335514436,2628493.529279453,38627.909086329535,4250611.273895387,973129.0567435117,6098838.546905027,75598.79011494544,3865016.202632452,861914.2508103398,2617070.0955544934,760.2328018542659,1.5330966796028518,623.1802934406531,658.3125498635324,670.4003485607553,BENIGN
192.168.10.5-205.174.165.73-40280-80-17,192.168.10.5,40280,205.174.165.73,17,3/7/2017 9:59:53,80,3212269,676,33,41651.22647012998,33361.513601226325,354.0270172335257,79.34514957494329,64.50762882025623,182.11184147814606,591.7961296541297,8.820725474689883,220.23749232484064,53.76131581801108,9688912.89364558,399350.16825226526,0,1,0,1,0,0,4087694.079409678,1427566.8947661293,8458754.118578339,52452.477885319204,1190744.1839130123,1278750.2433507186,8515593.284168856,4579.216998857816,4799001.053749427,797263.2710500939,8466050.785011536,69712.59181518765,3.2165602148466754,109.10469504802522,712.790093029436,594.3406992804465,DDoS
192.168.10.1-172.16.0.5-50684-80-17,192.168.10.1,50684,172.16.0.5,17,3/7/2017 16:30:35,80,36464544,24,8,11750.496866070547,51425.57734756401,836.7072216025001,76.69859256469924,301.64520533451537,445.09262642580927,1402.7609638597057,55.740658796651566,684.6696407127664,387.9295640742472,416083.1053433504,47777.303056588455,1,1,1,0,1,0,1493250.8715462938,502769.5776124088,4927118.622221175,33789.05244932201,1686426.6612810614,2222405.632432646,6693147.590727638,54134.94604242771,1697681.0147198956,1764963.6586449582,9645354.029812645,79660.24493187194,1.5866364087018288,712.6761514065887,460.2358655335342,133.33133329841027,BENIGN
192.168.10.5-205.174.165.73-22801-443-6,192.168.10.5,22801,205.174.165.73,6,3/7/2017 17:58:07,443,114221050,1,2,2143.746672549518,80162.14915129637,558.7553974892761,22.957338829585407,485.50503819291134,116.04478237311599,1437.6919854777445,13.112789871283237,658.0288009298077,441.5420330733065,827076.219884556,39965.60511215727,0,0,0,0,1,0,1699648.8526660646,101367.90994823497,2040912.7051694575,63300.51379329177,2777730.2540151444,546447.1060483515,1003693.810396602,30326.242956789552,4255610.612027682,1574375.6804669327,3830675.5860019946,58643.35046705772,4.975502107915934,490.6294058566717,374.68834945799,637.7565303278751,BENIGN
192.168.10.50-205.174.165.68-43173-80-17,192.168.10.50,43173,205.174.165.68,17,3/7/2017 11:27:28,80,100247236,113,8,18314.70535917701,51531.402010314145,1108.122688200522,16.770894765288457,276.6257559205215,104.57540657260694,1438.0373850791887,52.582766278414894,604.0385708970981,86.43695603149304,543364.7171238746,40817.801321246174,0,0,0,1,0,0,3032896.1887662336,2635992.068972447,6451478.899053058,62691.196281365636,3120339.2927573654,176953.47317657585,7382964.492448781,88548.21331042869,2597952.9784898637,1246104.0004132024,4895378.512155324,20395.703403312393,2.7637299695307793,345.0070993917092,399.38483479465805,575.2012625615712,Web Attack - XSS
192.168.10.8-172.16.0.5-59996-53-17,192.168.10.8,59996,172.16.0.5,17,3/7/2017 9:42:29,53,62312114,21,16,37341.32981795669,36318.739922375455,941.6017934564162,48.383335125197945,284.182202935712,431.3688672006831,1413.2065888422776,32.54342387798857,463.95863643046874,255.46408376346525,775518.0362975535,33489.21155255338,1,1,1,0,0,0,1962477.8275600246,1648122.2406558027,1816525.0657714217,43953.651905321014,604648.8376490882,1406317.4391288084,633219.3655644902,68748.28429152706,991605.9465295934,2361634.963390105,7283034.564351284,92579.49781751994,3.276980429237873,966.6202231209609,717.518252345888,694.5653503533447,BENIGN
192.168.10.12-205.174.165.73-58797-80-6,192.168.10.12,58797,205.174.165.73,6,3/7/2017 10:09:36,80,98355439,28,20,32862.35513309667,58517.67366779064,960.5362672716217,23.62720635021954,412.9941955797725,118.22736224795338,249.84573936204436,65.33196670092067,526.8526876204731,122.26058836784843,577605.157015465,44726.08251130713,0,1,1,0,1,0,2089376.9756762886,1467309.6774098142,6446064.89412691,73711.49342034757,4412531.722080029,656598.0649343509,8082418.322047725,28984.27936966367,4709491.730465006,1713131.1520775594,2610379.2984361327,25389.624817378008,4.05381731514176,774.9309576907558,458.4096300349992,543.7723311585127,BENIGN
192.168.10.50-172.16.0.1-13265-53-6,192.168.10.50,13265,172.16.0.1,6,3/7/2017 15:38:52,53,9379467,11,3,16555.48633876791,66672.05236932084,893.8436784056313,75.97456315681342,682.997611338464,359.38230943870946,321.3557916543725,70.7918650622537,613.1251826521573,69.1376834347045,951235.969054045,47290.21449200092,0,0,0,0,0,0,673581.4658266909,1092921.8172385918,7292030.885114203,72610.93174142999,271453.0955247385,565321.374832086,376571.1101421321,4446.56108715501,3804983.8153351103,1466836.2872283151,8108328.352848208,68601.45470859513,2.3280100717628,503.46070904966734,647.7172760418875,328.77746047068155,BENIGN
192.168.10.15-172.16.0.5-16542-80-17,192.168.10.15,16542,172.16.0.5,17,3/7/2017 13:42:32,80,107198632,49,2,10099.759704372664,27813.018842033922,453.15529297613347,92.25446610737674,484.0551321320787,407.33636383960356,1282.7784396065251,57.38523179347376,82.11062919468488,33.20421780231392,835184.0814339013,8150.237409060518,0,0,0,0,0,0,3896102.5672727,2189300.535809119,5868795.122897496,34824.75479245809,120149.74253159227,908371.9745018963,4779687.395482076,65375.4702716,3674610.6114752954,578553.8268839263,6120801.778379765,19633.261793594393,0.024562387784912154,415.5844076885166,352.5724583267112,157.81282831043112,BENIGN
192.168.10.8-205.174.165.73-4197-25-6,192.168.10.8,4197,205.174.165.73,6,3/7/2017 9:38:07,25,20372558,8,13,7870.227514981925,86673.08888344909,1385.9812695577964,96.01139982070383,307.58363455470356,376.3299273706332,209.45257380794868,11.51659161287345,578.5326794498845,336.7188538955025,115933.89595083581,19129.10282712291,0,0,0,0,0,0,3087539.8114945996,95752.07784379281,1359867.7309602015,34293.89347263997,3712898.3410272985,1587465.6459678407,4376369.709700525,24867.3850282664,4627414.927742407,2240319.27577438,2140892.2252821196,29361.222365412,0.9622228678855504,380.2836040952293,156.30143062853324,10.056801104939783,BENIGN
192.168.10.5-172.16.0.5-51117-443-17,192.168.10.5,51117,172.16.0.5,17,3/7/2017 12:49:33,443,13483335,6,18,1135.471757440637,55838.6606596721,592.1755540223612,52.48163799987078,691.4467420642578,429.9219213751784,864.6443262501449,32.6639272138356,100.97568752315678,298.1616306555009,375576.9366682128,855.7449430195152,0,1,0,1,1,0,4198230.310938343,198052.72244955463,7421120.534537974,65515.63888880317,4026810.785036562,643854.4999586045,6669505.578940368,59620.27486058979,641016.6538960815,2083681.7529080557,4965580.614171449,1708.8538232169935,0.4858402993106553,968.8855070899004,88.98774986273986,206.59645194610445,BENIGN
192.168.10.15-205.174.165.73-21139-443-6,192.168.10.15,21139,205.174.165.73,6,3/7/2017 13:35:20,443,113594115,2,16,47075.63298752494,88810.22985476657,1167.7815931607472,2.5645547664506885,742.5749999388257,465.09261449357643,633.6896843066012,36.1822579907262,121.46539695175643,115.40339722308663,494857.08980210696,3015.4482149898354,0,1,0,0,1,0,4309821.448877926,67141.1770360425,2282012.487201959,12648.277625449666,1406993.9230027494,1950282.8108925915,9011200.003850436,34239.0323575103,1305309.2715484814,2592165.518371726,8277676.394476531,68444.86939291263,3.2102049144945095,221.8369074255302,532.7487915742453,214.09184503769305,BENIGN
192.168.10.15-205.174.165.73-63715-22-17,192.168.10.15,63715,205.174.165.73,17,3/7/2017 9:01:39,22,103134578,41,28,18428.304949100733,89304.25330015983,462.38899182051125,6.488238551384207,332.10920127177366,338.53423512868704,1497.0593081567301,37.19697988409072,318.8775806324853,86.24125251833404,246097.53676713418,23978.574887506195,0,0,0,0,1,0,13660.122102507332,132370.80473321828,593984.7803977783,11850.958911522514,3918003.0492761363,367910.4530527528,2072194.5186440204,80609.674685797,3683415.308316421,1237718.1922013317,2298509.337036102,44932.57731097813,1.380849956104317,943.2096264509908,366.7381545260978,317.8539584369207,BENIGN
192.168.10.15-205.174.165.73-8062-22-6,192.168.10.15,8062,205.174.165.73,6,3/7/2017 8:33:06,22,4091231,47,6,48710.05838465653,70430.37717104139,695.1830024022794,19.548575213822026,31.837968576253374,226.4815647217126,369.75450501460296,46.194616491065354,171.8917526237999,39.853788795975234,47798.38631299993,43511.45859350461,0,1,0,0,0,0,4005133.2265368523,524941.879083347,7040647.4319512835,2479.01455866516,2825656.0651621255,545177.5867253593,5316916.917220096,52812.232581053766,1776667.5892032618,1277725.1758443061,4294849.157047292,25376.065445076034,0.14842022972411995,120.49637408001612,4.100009801402904,149.22359771891712,BENIGN
192.168.10.8-205.174.165.73-61446-53-17,192.168.10.8,61446,205.174.165.73,17,3/7/2017 11:38:25,53,119404990,26,27,41159.653719109876,7893.341297830436,877.7207813867317,52.46159154217528,623.0197780107446,349.7386271273703,712.5050874685562,3.208462936863954,734.8671123348421,201.4921695545465,425563.5447812615,15530.064316496606,0,0,0,0,0,0,2234656.9071901697,1456961.0431761262,4673586.199009673,91392.93972575413,186753.68352412625,2247068.002561551,2626941.918251261,23595.19715896098,3841363.4874476716,1656103.8956331764,8205474.4448440345,56292.07846320213,3.4996694273471944,707.5074138572407,522.3285459143459,430.62664011322084,BENIGN
192.168.10.8-172.16.0.1-17769-22-6,192.168.10.8,17769,172.16.0.1,6,3/7/2017 9:20:50,22,39947069,42,38,41085.58315668472,92926.10281152719,592.5003154202459,60.61091089933209,742.2734191240245,319.44079780459674,972.0403708344546,19.86637820545416,442.73786678361154,342.57785648211063,813665.3036965152,19111.062438408648,0,0,0,0,0,0,742199.3172274372,1454866.2741479655,9525463.659249557,48502.139359632034,2855089.5030116336,744725.418835108,8309164.581760422,76219.5105271932,2184468.5145845762,632806.257984816,6888841.83518893,51538.81137798093,2.954875327464988,289.10588162291,426.34690131230076,85.453832497842,BENIGN
192.168.10.14-172.16.0.5-58920-25-17,192.168.10.14,58920,172.16.0.5,17,3/7/2017 8:04:45,25,18732310,2,13,23363.423738994,51557.1247493787,1229.7205914267502,54.055033508130066,128.64613778344082,44.51140914388713,82.38370166377096,15.83584745284613,499.01848654782685,13.714703287275976,803249.505612553,31388.503409732682,0,0,0,0,1,0,4504162.302114288,2692340.5031552175,835007.9488762685,44445.6815440351,112065.81186341935,2508840.8485986697,5036495.225575616,58764.740053253016,1448833.2691715423,1984459.0390075184,305357.85967997106,82034.85522523566,0.35304695257947605,546.6181630497853,299.2512428806922,195.02679428521958,BENIGN
192.168.10.50-205.174.165.68-35230-22-6,192.168.10.50,35230,205.174.165.68,6,3/7/2017 10:48:07,22,59103258,33,23,21883.39230884126,1153.4024321286029,258.86255199143073,81.18702845699559,194.62550919556043,23.411163757695142,711.4614544831007,47.32752566530111,70.27280234998446,421.2963103496654,842118.7638410503,19012.495340194215,0,1,1,0,0,0,3823047.751484513,2003951.2459344978,9341486.704187913,51089.82838018979,2498421.7313803905,2451426.467085554,2704161.1665087407,16534.943580554205,3352061.712126229,1679066.7303758475,5046867.068889515,46335.906331394195,3.7607827928701236,578.5959954803448,749.2861058764689,697.6612499799526,BENIGN
192.168.10.15-172.16.0.5-47776-8080-6,192.168.10.15,47776,172.16.0.5,6,3/7/2017 8:17:02,8080,106095202,6,37,21176.13967973478,35461.00439663951,66.03178934405152,89.9586987136662,481.745108485845,88.51464274341903,426.17619791096945,89.37628105914587,518.1978338577488,279.09381026078273,333306.91399324907,18869.342041776545,0,1,1,1,1,0,908626.254381607,1919995.8677254817,8847674.697991222,92622.70958843268,3510055.156039223,849119.9575756475,6098248.018049791,38373.067637382774,1243274.6112478871,794494.1133757643,6118039.371766764,2562.1036184167,2.2652988326438,312.39367389447534,48.56994623660904,8.711435755431152,BENIGN
192.168.10.8-205.174.165.68-39034-25-6,192.168.10.8,39034,205.174.165.68,6,3/7/2017 9:24:09,25,54577083,18,34,27335.59501359526,34.33041463258846,1451.491887575429,96.01540847818862,583.9989570267643,132.95911079131838,600.1958161522086,69.66878287628947,170.96404515624178,20.5439697218473,435908.2366336836,49250.621817459,1,1,0,1,1,0,3009712.307741875,204449.58116667945,220548.33346896287,83302.06205204871,445909.2505238832,221559.14189931282,9987107.9496813,11294.620176030645,4480298.636730336,2982663.088845555,2482851.5468349387,66118.1135144018,4.935678899276631,640.097005776043,122.43382818202849,615.5613467458605,BENIGN
192.168.10.12-205.174.165.73-48191-80-17,192.168.10.12,48191,205.174.165.73,17,3/7/2017 14:06:14,80,45866092,12,15,2189.5430677945305,25451.252848817076,834.440661717693,9.43955585405848,249.33803703501172,415.0293942553242,32.896309085299336,16.557336122033128,679.82181137138,139.20833077459204,302088.1674855348,7232.228019156578,0,0,0,0,0,0,4365209.534512781,2091043.6501164471,2736000.942308825,78769.79676426898,2081954.3451839963,2535383.821945926,4700462.129384688,74033.55649429528,4482878.517789917,2794073.9783835816,653335.8076512708,51578.72149853205,3.5009730331112388,594.5471937823305,429.92593396273344,409.9658725624173,BENIGN
